name,site,site_id,lang,status,possible_xmltv_ids,source_file
MTV Pluto TV,i.mjh.nz,SamsungTVPlus/ch#CHAJ700002UB,de,AMBIGUOUS,MTVPlutoTV.de@DACH;MTVPlutoTV.de@UK;MTVPlutoTV.us@BR;MTVPlutoTV.us@LatAm;MTVPlutoTV.us@US,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
MTV Pluto TV,i.mjh.nz,SamsungTVPlus/de#DEAJ7000033P,de,AMBIGUOUS,MTVPlutoTV.de@DACH;MTVPlutoTV.de@UK;MTVPlutoTV.us@BR;MTVPlutoTV.us@LatAm;MTVPlutoTV.us@US,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
MTV Teen Mom,i.mjh.nz,SamsungTVPlus/at#ATAJ7000105F,de,AMBIGUOUS,MTVTeenMom.us@Germany;MTVTeenMom.us@Spain,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
MTV Teen Mom,i.mjh.nz,SamsungTVPlus/ch#CHAJ700010NR,de,AMBIGUOUS,MTVTeenMom.us@Germany;MTVTeenMom.us@Spain,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
MTV Teen Mom,i.mjh.nz,SamsungTVPlus/de#DEAJ7000105I,de,AMBIGUOUS,MTVTeenMom.us@Germany;MTVTeenMom.us@Spain,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
MyTime Movie Network,i.mjh.nz,SamsungTVPlus/at#ATBA3300021BW,de,AMBIGUOUS,MyTimeMovieNetwork.br@SD;MyTimeMovieNetwork.es@SD;MyTimeMovieNetwork.uk@SD;MyTimeMovieNetworkEast.us@SD,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
MyTime Movie Network,i.mjh.nz,SamsungTVPlus/ch#CHBC800001N2,de,AMBIGUOUS,MyTimeMovieNetwork.br@SD;MyTimeMovieNetwork.es@SD;MyTimeMovieNetwork.uk@SD;MyTimeMovieNetworkEast.us@SD,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
MyTime Movie Network,i.mjh.nz,SamsungTVPlus/de#DEBA3300032UV,de,AMBIGUOUS,MyTimeMovieNetwork.br@SD;MyTimeMovieNetwork.es@SD;MyTimeMovieNetwork.uk@SD;MyTimeMovieNetworkEast.us@SD,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Naruto,i.mjh.nz,SamsungTVPlus/at#ATBC3900002PV,de,AMBIGUOUS,Naruto.us@Brazil;Naruto.us@Germany;Naruto.us@US,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Naruto,i.mjh.nz,SamsungTVPlus/ch#CHBC4000005PW,de,AMBIGUOUS,Naruto.us@Brazil;Naruto.us@Germany;Naruto.us@US,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Naruto,i.mjh.nz,SamsungTVPlus/de#DEBD11000019M,de,AMBIGUOUS,Naruto.us@Brazil;Naruto.us@Germany;Naruto.us@US,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
NatureTime [FR],i.mjh.nz,SamsungTVPlus/ch#CHBC80000437,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Netzkino,i.mjh.nz,SamsungTVPlus/at#ATAJ0500422A,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Netzkino,i.mjh.nz,SamsungTVPlus/ch#CHAJ0500422A,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Netzkino,i.mjh.nz,SamsungTVPlus/de#DEAJ0500419A,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Nickelodeon Classics,i.mjh.nz,PlutoTV/de#67f3eb800a1beb98767ca748,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
One Terra,i.mjh.nz,SamsungTVPlus/at#ATBA1500021SL,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
One Terra,i.mjh.nz,SamsungTVPlus/ch#CHBA1500021M5,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
One Terra,i.mjh.nz,SamsungTVPlus/de#DEBA15000227H,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pastewka,i.mjh.nz,PlutoTV/de#686cfef52704ca31d85c4bf1,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Pastewka,i.mjh.nz,SamsungTVPlus/at#AT3200011S4,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pastewka,i.mjh.nz,SamsungTVPlus/ch#CH3200010F6,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pastewka,i.mjh.nz,SamsungTVPlus/de#DE3200016QF,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Plus belle la vie [FR],i.mjh.nz,SamsungTVPlus/ch#CHBD3700002F2,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV - Star Trek,i.mjh.nz,SamsungTVPlus/at#ATAK3504506A,de,AMBIGUOUS,PlutoTVStarTrek.de@DACH;PlutoTVStarTrek.se@DK;StarTrek.us@BR;StarTrek.us@LatAm,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV - Star Trek,i.mjh.nz,SamsungTVPlus/de#DEBA33000038I,de,AMBIGUOUS,PlutoTVStarTrek.de@DACH;PlutoTVStarTrek.se@DK;StarTrek.us@BR;StarTrek.us@LatAm,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Animals,i.mjh.nz,SamsungTVPlus/at#ATAK3504500A,de,AMBIGUOUS,PlutoTVAnimals.de@DACH;PlutoTVAnimals.de@UK,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Animals,i.mjh.nz,SamsungTVPlus/ch#CHAK3504500A,de,AMBIGUOUS,PlutoTVAnimals.de@DACH;PlutoTVAnimals.de@UK,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Animals,i.mjh.nz,SamsungTVPlus/de#DEAK3504503A,de,AMBIGUOUS,PlutoTVAnimals.de@DACH;PlutoTVAnimals.de@UK,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Bud &amp; Terence,i.mjh.nz,PlutoTV/de#64be7398e4391c0008cdedfe,de,AMBIGUOUS,PlutoTVBudTerence.se@DK;PlutoTVBudTerence.se@NO;PlutoTVBudTerence.se@SE,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Pluto TV Camp,i.mjh.nz,PlutoTV/de#661801e871e8c30008a73f7b,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Pluto TV Food,i.mjh.nz,SamsungTVPlus/at#ATAK3504501A,de,AMBIGUOUS,PlutoTVFood.de@DACH;PlutoTVFood.de@UK,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Food,i.mjh.nz,SamsungTVPlus/ch#CHAK3504501A,de,AMBIGUOUS,PlutoTVFood.de@DACH;PlutoTVFood.de@UK,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Food,i.mjh.nz,SamsungTVPlus/de#DEBA3300001L9,de,AMBIGUOUS,PlutoTVFood.de@DACH;PlutoTVFood.de@UK,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Haialarm,i.mjh.nz,PlutoTV/de#69b015c5d29cc97de7da4af8,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Pluto TV Laughs in Spanish,i.mjh.nz,PlutoTV/de#69a554179a3f3bb488c7d2be,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Pluto TV Movies,i.mjh.nz,SamsungTVPlus/at#ATAK3504514A,de,AMBIGUOUS,PlutoTVMovies.de@DACH;PlutoTVMovies.de@UK,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Movies,i.mjh.nz,SamsungTVPlus/ch#CHAK3504514A,de,AMBIGUOUS,PlutoTVMovies.de@DACH;PlutoTVMovies.de@UK,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Movies,i.mjh.nz,SamsungTVPlus/de#DEAK3504517A,de,AMBIGUOUS,PlutoTVMovies.de@DACH;PlutoTVMovies.de@UK,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Paranormal,i.mjh.nz,SamsungTVPlus/at#ATAJ70000866,de,AMBIGUOUS,PlutoTVParanormal.de@DACH;PlutoTVParanormal.de@ES;PlutoTVParanormal.de@FR;PlutoTVParanormal.de@IT;PlutoTVParanormal.de@UK;PlutoTVParanormal.de@UKPlus;PlutoTVParanormal.se@DK;PlutoTVParanormal.se@SE;PlutoTVParanormal.us@CA;PlutoTVParanormal.us@US,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Paranormal,i.mjh.nz,SamsungTVPlus/ch#CHAJ7000084D,de,AMBIGUOUS,PlutoTVParanormal.de@DACH;PlutoTVParanormal.de@ES;PlutoTVParanormal.de@FR;PlutoTVParanormal.de@IT;PlutoTVParanormal.de@UK;PlutoTVParanormal.de@UKPlus;PlutoTVParanormal.se@DK;PlutoTVParanormal.se@SE;PlutoTVParanormal.us@CA;PlutoTVParanormal.us@US,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Paranormal,i.mjh.nz,SamsungTVPlus/de#DEAJ700008WL,de,AMBIGUOUS,PlutoTVParanormal.de@DACH;PlutoTVParanormal.de@ES;PlutoTVParanormal.de@FR;PlutoTVParanormal.de@IT;PlutoTVParanormal.de@UK;PlutoTVParanormal.de@UKPlus;PlutoTVParanormal.se@DK;PlutoTVParanormal.se@SE;PlutoTVParanormal.us@CA;PlutoTVParanormal.us@US,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Romance,i.mjh.nz,PlutoTV/de#5dc287ce3086a20009f5024c,de,AMBIGUOUS,PlutoTVRomance.de@UKPlus;PlutoTVRomance.us@US,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Pluto TV Science,i.mjh.nz,SamsungTVPlus/at#ATAK3504503A,de,AMBIGUOUS,PlutoTVScience.de@DACH;PlutoTVScience.de@UK;PlutoTVScience.us@US,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Science,i.mjh.nz,SamsungTVPlus/ch#CHAK3504503A,de,AMBIGUOUS,PlutoTVScience.de@DACH;PlutoTVScience.de@UK;PlutoTVScience.us@US,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Science,i.mjh.nz,SamsungTVPlus/de#DEAK3504506A,de,AMBIGUOUS,PlutoTVScience.de@DACH;PlutoTVScience.de@UK;PlutoTVScience.us@US,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Serie,i.mjh.nz,SamsungTVPlus/at#ATAJ70000741,de,AMBIGUOUS,PlutoTVSerie.de@DACH;PlutoTVSerie.de@DACHPlus;PlutoTVSerie.de@IT;PlutoTVSerie.de@ITPlus,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Serie,i.mjh.nz,SamsungTVPlus/ch#CHAJ700007XE,de,AMBIGUOUS,PlutoTVSerie.de@DACH;PlutoTVSerie.de@DACHPlus;PlutoTVSerie.de@IT;PlutoTVSerie.de@ITPlus,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Serie,i.mjh.nz,SamsungTVPlus/de#DEAJ700007OT,de,AMBIGUOUS,PlutoTVSerie.de@DACH;PlutoTVSerie.de@DACHPlus;PlutoTVSerie.de@IT;PlutoTVSerie.de@ITPlus,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Sitcoms,i.mjh.nz,SamsungTVPlus/at#ATAK3504505A,de,AMBIGUOUS,PlutoTVSitcoms.de@DACH;PlutoTVSitcoms.de@DACHPlus;PlutoTVSitcoms.de@UK,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Sitcoms,i.mjh.nz,SamsungTVPlus/ch#CHAK3504505A,de,AMBIGUOUS,PlutoTVSitcoms.de@DACH;PlutoTVSitcoms.de@DACHPlus;PlutoTVSitcoms.de@UK,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Sitcoms,i.mjh.nz,SamsungTVPlus/de#DEAK3504508A,de,AMBIGUOUS,PlutoTVSitcoms.de@DACH;PlutoTVSitcoms.de@DACHPlus;PlutoTVSitcoms.de@UK,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Pluto TV Weihnachten im Sommer,i.mjh.nz,PlutoTV/de#642ad072283aa4000806148c,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Pocoyo,i.mjh.nz,SamsungTVPlus/de#DE700001BN,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Poldark,i.mjh.nz,SamsungTVPlus/at#AT300045YS,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Poldark,i.mjh.nz,SamsungTVPlus/ch#CH300042FH,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Poldark,i.mjh.nz,SamsungTVPlus/de#DE300061W7,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
PR1DE free,i.mjh.nz,SamsungTVPlus/at#ATBD2500001A8,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
PR1DE free,i.mjh.nz,SamsungTVPlus/ch#CHBD2500001SY,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
PR1DE free,i.mjh.nz,SamsungTVPlus/de#DEBD2400001PC,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Profiling Paris,i.mjh.nz,PlutoTV/de#67d984c989788ef7f058b084,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Quantum Leap,i.mjh.nz,PlutoTV/de#677fafd91da79bfe4fb0b4ec,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Rabbids Invasion,i.mjh.nz,SamsungTVPlus/at#AT4100002MY,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Rabbids Invasion,i.mjh.nz,SamsungTVPlus/de#DE4100002KC,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Rally.TV FAST+,i.mjh.nz,SamsungTVPlus/at#AT5100001HE,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Rally.TV FAST+,i.mjh.nz,SamsungTVPlus/ch#CH5100001XI,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Rally.TV FAST+,i.mjh.nz,SamsungTVPlus/de#DE5100001TC,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Rauchende Colts,i.mjh.nz,PlutoTV/de#638f2bc7bc363100072f02dd,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Rawhide - Tausend Meilen Staub,i.mjh.nz,PlutoTV/de#638f2983dcd9100008c2374d,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Red Bull TV,i.mjh.nz,SamsungTVPlus/at#ATBD1500003ES,de,AMBIGUOUS,RedBullTV.at@SD;RedBullTV.at@US,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Red Bull TV,i.mjh.nz,SamsungTVPlus/de#DEBC2300001EU,de,AMBIGUOUS,RedBullTV.at@SD;RedBullTV.at@US,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Red Bull TV Motorsport,i.mjh.nz,SamsungTVPlus/de#DE32000079E,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Red Shoe Diaries,i.mjh.nz,PlutoTV/de#645a0ddfe1979c00086d83ff,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Redbull TV,i.mjh.nz,SamsungTVPlus/ch#CH4700001E1,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Reuters,i.mjh.nz,SamsungTVPlus/de#DEBD4900001QV,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
RoboCop,i.mjh.nz,PlutoTV/de#6628e513cee0d90008639b46,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Rookie Blue,i.mjh.nz,PlutoTV/de#680f462556ff83bcd6ba2816,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Royalworld - Adel &amp; Dynastien,i.mjh.nz,SamsungTVPlus/at#ATBD2700004VR,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Royalworld - Adel &amp; Dynastien,i.mjh.nz,SamsungTVPlus/de#DEBD2700003W5,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Rules of Engagement,i.mjh.nz,PlutoTV/de#64be635a40962900080aaca5,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Sabrina - Total verhext!,i.mjh.nz,PlutoTV/de#622f40c901d4b70007ad7609,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Saving Hope,i.mjh.nz,PlutoTV/de#666fe4768768aa0008c31ddf,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Saving Hope,i.mjh.nz,SamsungTVPlus/at#AT3700005NP,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Saving Hope,i.mjh.nz,SamsungTVPlus/ch#CH37000057T,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Saving Hope,i.mjh.nz,SamsungTVPlus/de#DE3700007RY,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Schlosshotel Orth,i.mjh.nz,PlutoTV/de#69b01641a9b840a456a11c18,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Schlosshotel Orth,i.mjh.nz,SamsungTVPlus/at#AT4400004GQ,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Schlosshotel Orth,i.mjh.nz,SamsungTVPlus/ch#CH4400004DK,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Schlosshotel Orth,i.mjh.nz,SamsungTVPlus/de#DE44000048T,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Schnell ermittelt,i.mjh.nz,PlutoTV/de#69b968a58323ef2714d1aa36,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Schnell ermittelt &amp; Cop stories,i.mjh.nz,SamsungTVPlus/at#AT4400006FA,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Schnell ermittelt &amp; Cop stories,i.mjh.nz,SamsungTVPlus/ch#CH4400006BZ,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Schnell ermittelt &amp; Cop stories,i.mjh.nz,SamsungTVPlus/de#DE4400006F5,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Scooore,i.mjh.nz,SamsungTVPlus/at#ATBD26000124P,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Scooore,i.mjh.nz,SamsungTVPlus/ch#CHBD2600014C0,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Scooore,i.mjh.nz,SamsungTVPlus/de#DEBD260000692,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Scream'IN [FR],i.mjh.nz,SamsungTVPlus/ch#CHBB46000021V,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Sea Patrol,i.mjh.nz,PlutoTV/de#688735087b2cf33d01a2d411,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Seaquest,i.mjh.nz,PlutoTV/de#69b14863dd687227e1e4b6b2,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
SMTOWN,i.mjh.nz,SamsungTVPlus/de#DE1000002V4,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Sony One Action HITS,i.mjh.nz,SamsungTVPlus/at#AT300007S8,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Sony One Action HITS,i.mjh.nz,SamsungTVPlus/de#DE30000489,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Sony One Best Of,i.mjh.nz,SamsungTVPlus/de#DE300005NB,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Sony One Comedy Hits,i.mjh.nz,SamsungTVPlus/at#AT300008JS,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Sony One Comedy HITS,i.mjh.nz,SamsungTVPlus/de#DE300002CL,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Sony One Comedy TV,i.mjh.nz,SamsungTVPlus/at#AT2100002QM,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Sony One Comedy TV,i.mjh.nz,SamsungTVPlus/de#DE3000016Q,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Sony One Thriller TV,i.mjh.nz,SamsungTVPlus/de#DE300003AV,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
South Park Armageddon,i.mjh.nz,PlutoTV/de#660c010ce8fba800084f0697,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
South Park Rocks!,i.mjh.nz,PlutoTV/de#664f12bb3d173b0008168c1f,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
South Park: Butters Collection,i.mjh.nz,PlutoTV/de#646b14a0e94c3800082a8d3a,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
South Park: Cartman Collection,i.mjh.nz,PlutoTV/de#646b14747cb4b1000875724d,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
South Park: Kenny Collection,i.mjh.nz,PlutoTV/de#646b1404ee6a2f00082b5d66,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
South Park: Kyle Collection,i.mjh.nz,PlutoTV/de#646b14d0e1979c0008915a09,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
South Park: Original Version,i.mjh.nz,PlutoTV/de#646b150a15939400089e2702,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
South Park: Stan Collection,i.mjh.nz,PlutoTV/de#646b1438e94c3800082a8cff,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
South Park: Stars &amp; Sternchen,i.mjh.nz,PlutoTV/de#664f0d373d173b0008164948,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Space Live,i.mjh.nz,PlutoTV/de#69a554497ed3b3fff0b9ca80,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Sparkle Movies,i.mjh.nz,SamsungTVPlus/at#AT430000288,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Sparkle Movies,i.mjh.nz,SamsungTVPlus/ch#CH4300002NC,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Sparkle Movies,i.mjh.nz,SamsungTVPlus/de#DE43000043H,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Spiegel TV action + crime,i.mjh.nz,SamsungTVPlus/at#AT900005FB,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Spiegel TV action + crime,i.mjh.nz,SamsungTVPlus/ch#CH900001R9,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Spiegel TV action+crime,i.mjh.nz,SamsungTVPlus/de#DE1400003DP,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
SPIEGEL TV Konflikte,i.mjh.nz,PlutoTV/de#65b9268fc798e800085add89,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
SPIEGEL TV Konflikte,i.mjh.nz,SamsungTVPlus/at#ATBA3300009MF,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
SPIEGEL TV Konflikte,i.mjh.nz,SamsungTVPlus/ch#CHBD1400002AK,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
SPIEGEL TV Konflikte,i.mjh.nz,SamsungTVPlus/de#DEAJ2900001NG,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Spooks (MI-5),i.mjh.nz,SamsungTVPlus/de#DE33000032K,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Sport 1 Motor,i.mjh.nz,SamsungTVPlus/at#ATBD2300001PY,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Sport 1 Motor,i.mjh.nz,SamsungTVPlus/ch#CHBD2300001ZB,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Sport 1 Motor,i.mjh.nz,SamsungTVPlus/de#DEBD2300001ND,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Sportdigital Free,i.mjh.nz,SamsungTVPlus/at#ATAJ0500433A,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Sportdigital Free,i.mjh.nz,SamsungTVPlus/ch#CHAJ0500433A,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Sportdigital Free,i.mjh.nz,SamsungTVPlus/de#DEAJ0500429A,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
SportOutdoor.tv [IT],i.mjh.nz,SamsungTVPlus/ch#CHBA3300008LD,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Stand-up Comedy,i.mjh.nz,PlutoTV/de#663e09b341af640008c1b68c,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Star Trek: The Next Generation,i.mjh.nz,PlutoTV/de#69776ce979545c21a1220bff,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Star Trek: The Original Series,i.mjh.nz,PlutoTV/de#69776b58036e883f39e5ab8a,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
StoryZoo &amp; Friends,i.mjh.nz,SamsungTVPlus/at#AT3200001DJ,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
StoryZoo &amp; Friends,i.mjh.nz,SamsungTVPlus/de#DE3200003U8,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Stromberg,i.mjh.nz,PlutoTV/de#686cff3224918d4300fa542b,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
